2023-10-01 22:15:52,566.bbq_producer.INFO ==================================================
2023-10-01 22:15:52,566.bbq_producer.INFO Today is 2023-10-01 at 10:15 PM
2023-10-01 22:15:52,566.bbq_producer.INFO Running on: nt Windows 10
2023-10-01 22:15:52,566.bbq_producer.INFO Python version:  3.11.5
2023-10-01 22:15:52,566.bbq_producer.INFO Python path: C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0
2023-10-01 22:15:52,566.bbq_producer.INFO Working dir: C:\Users\bakar\44-671\.venv\streaming-06-smart-smoker2
2023-10-01 22:15:52,566.bbq_producer.INFO ==================================================
2023-10-01 22:15:52,595.bbq_producer.INFO Skipping header row
2023-10-01 22:15:55,115.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:15', '235.9') to 01-smoker
2023-10-01 22:15:55,115.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,115.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,115.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,128.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:35', '159.1') to 02-food-A
2023-10-01 22:15:55,129.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,130.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:40', '159.1') to 02-food-A
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:40', '150.9') to 03-food-B
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:13:45', '150.9') to 03-food-B
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:10', '236.6') to 01-smoker
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:15', '236.6') to 01-smoker
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:35', '159.2') to 02-food-A
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:40', '159.2') to 02-food-A
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:40', '151.0') to 03-food-B
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:14:45', '151.0') to 03-food-B
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:10', '237.7') to 01-smoker
2023-10-01 22:15:55,132.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,145.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,145.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:15', '237.7') to 01-smoker
2023-10-01 22:15:55,146.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:35', '159.3') to 02-food-A
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:40', '159.3') to 02-food-A
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:40', '151.1') to 03-food-B
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:15:45', '151.1') to 03-food-B
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:10', '237.4') to 01-smoker
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:15', '237.4') to 01-smoker
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:35', '159.4') to 02-food-A
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,148.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,161.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:40', '159.4') to 02-food-A
2023-10-01 22:15:55,162.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:40', '151.2') to 03-food-B
2023-10-01 22:15:55,163.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:16:45', '151.2') to 03-food-B
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:10', '234.1') to 01-smoker
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:15', '234.1') to 01-smoker
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:35', '159.5') to 02-food-A
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:40', '159.5') to 02-food-A
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:40', '151.3') to 03-food-B
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:17:45', '151.3') to 03-food-B
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:10', '231.9') to 01-smoker
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:15', '231.9') to 01-smoker
2023-10-01 22:15:55,165.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,178.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,178.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,179.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:35', '159.6') to 02-food-A
2023-10-01 22:15:55,181.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:40', '159.6') to 02-food-A
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:40', '151.3') to 03-food-B
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:18:45', '151.3') to 03-food-B
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:10', '229.9') to 01-smoker
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:15', '229.9') to 01-smoker
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:35', '159.7') to 02-food-A
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:40', '159.7') to 02-food-A
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:40', '151.4') to 03-food-B
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,182.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,195.bbq_producer.INFO  [x] Sent ('05/22/21 17:19:45', '151.4') to 03-food-B
2023-10-01 22:15:55,196.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:10', '229.9') to 01-smoker
2023-10-01 22:15:55,197.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:15', '229.9') to 01-smoker
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:35', '159.8') to 02-food-A
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:40', '159.8') to 02-food-A
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:40', '151.5') to 03-food-B
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:20:45', '151.5') to 03-food-B
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:10', '229.7') to 01-smoker
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:15', '229.7') to 01-smoker
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,198.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:35', '159.9') to 02-food-A
2023-10-01 22:15:55,211.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,211.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,212.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:40', '159.9') to 02-food-A
2023-10-01 22:15:55,214.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:40', '151.5') to 03-food-B
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:21:45', '151.5') to 03-food-B
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:10', '228.2') to 01-smoker
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:15', '228.2') to 01-smoker
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:35', '159.9') to 02-food-A
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:40', '159.9') to 02-food-A
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:40', '151.6') to 03-food-B
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:22:45', '151.6') to 03-food-B
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:10', '228.5') to 01-smoker
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,215.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:15', '228.5') to 01-smoker
2023-10-01 22:15:55,228.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,229.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,230.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:35', '160.0') to 02-food-A
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:40', '160.0') to 02-food-A
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:40', '151.7') to 03-food-B
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:23:45', '151.7') to 03-food-B
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:10', '228.0') to 01-smoker
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:15', '228.0') to 01-smoker
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:35', '160.1') to 02-food-A
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:40', '160.1') to 02-food-A
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:40', '151.7') to 03-food-B
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,231.bbq_producer.INFO  [x] Sent ('05/22/21 17:24:45', '151.7') to 03-food-B
2023-10-01 22:15:55,245.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:10', '226.5') to 01-smoker
2023-10-01 22:15:55,246.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:15', '226.5') to 01-smoker
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:35', '160.1') to 02-food-A
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:40', '160.1') to 02-food-A
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:40', '151.8') to 03-food-B
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:25:45', '151.8') to 03-food-B
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:10', '227.1') to 01-smoker
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:15', '227.1') to 01-smoker
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:35', '160.2') to 02-food-A
2023-10-01 22:15:55,248.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,261.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,261.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:40', '160.2') to 02-food-A
2023-10-01 22:15:55,262.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:40', '151.9') to 03-food-B
2023-10-01 22:15:55,263.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,264.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,265.bbq_producer.INFO  [x] Sent ('05/22/21 17:26:45', '151.9') to 03-food-B
2023-10-01 22:15:55,265.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:10', '227.2') to 01-smoker
2023-10-01 22:15:55,266.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:10', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,266.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:10', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:15', '227.2') to 01-smoker
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:15', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:15', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:35', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:35', '160.2') to 02-food-A
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:35', 'No temp recorded') to 03-food-B
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:40', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:40', '160.2') to 02-food-A
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:40', '151.9') to 03-food-B
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:45', 'No temp recorded') to 01-smoker
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:45', 'No temp recorded') to 02-food-A
2023-10-01 22:15:55,268.bbq_producer.INFO  [x] Sent ('05/22/21 17:27:45', '151.9') to 03-food-B
